File,Extension,SizeMB,Status,Error
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10464-$RVM0IKH.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10467-$RVM6DO9.jpg,.jpg,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10470-$RVMCPZJ.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10473-$RVMZ47T.xls,.xls,1.45,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10476-$RVN5PYD.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10479-$RVN83ND.xls,.xls,2.14,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10482-$RVN8LL6.jpg,.jpg,1.98,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10485-$RVNBT77.doc,.doc,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10488-$RVNFST3.doc,.doc,0.3,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1049-$RYGB6QJ.xls,.xls,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10490-$RVNI292.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1052-$RYGCVE1.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1055-$RYGHG9H.doc,.doc,0.2,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1058-$RYGHGWE.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1061-$RYGITV5.doc,.doc,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10636-$RD4CWP2.jpg,.jpg,0.38,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10639-$RD4G2ZZ.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1064-$RYGJBQR.xls,.xls,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10642-$RD4U406.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10645-$RD61XIF.xls,.xls,0.29,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10648-$RD6AD0T.jpg,.jpg,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10651-$RD6D8CD.xls,.xls,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10654-$RD6ISGE.xls,.xls,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10657-$RD6LC7V.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10660-$RD6MQT0.xls,.xls,2.4,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10663-$RD6ZJ79.xls,.xls,1.5,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10666-$RD7BBTP.xls,.xls,5.76,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10669-$RD7CHS4.doc,.doc,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1067-$RYGOQWA.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10672-$RD7CJT5.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10675-$RD7IOBB.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10677-$RD7KX7T.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10680-$RD7M13H.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10683-$RD7V88R.xls,.xls,3.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10685-$RD7ZUU5.jpg,.jpg,0.07,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10688-$RD860OY.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10691-$RD86XZ1.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10694-$RD8BNCY.xls,.xls,2.96,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10697-$RD8E6X4.jpg,.jpg,0.16,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\107-$R0I1ME9.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1070-$RYGTEOO.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10700-$RD8IO4S.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10703-$RD8KKC6.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10706-$RD8NHSC.xls,.xls,0.19,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10709-$RD8P7GS.jpg,.jpg,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10712-$RD8SA0P.xls,.xls,0.56,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10715-$RD8VTB2.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10718-$RI58HOJ.xls,.xls,3.8,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10721-$RI5CEK0.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10724-$RI5HZQP.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10727-$RI5MD08.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1073-$RYGYNOW.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10730-$RI5RM9E.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10733-$RI5VMMR.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10736-$RI5XX7G.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10739-$RI5Y7IF.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10741-$RI6EB7N.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10744-$RI6EBW2.doc,.doc,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10747-$RI6NPF5.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10750-$RI6T4TD.xls,.xls,0.61,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10753-$RI6VY2X.xls,.xls,0.22,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10756-$RI6X0X9.xls,.xls,5.79,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10759-$RI6ZG61.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1076-$RYH1NXN.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10762-$RI70VIQ.xls,.xls,1.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10764-$RI78G0I.xls,.xls,0.35,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10767-$RI7CROW.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10770-$RI7E53O.xls,.xls,0.25,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10773-$RI7EQGV.xls,.xls,0.13,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10776-$RI7FW14.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10779-$RI7K66T.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1079-$RYHE0Y4.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10800-$RP785PV.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10803-$RP789O4.xls,.xls,3.81,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10806-$RP7GR1Z.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10809-$RP7T5KL.xls,.xls,0.75,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10812-$RP7WTM5.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10815-$RP7ZT5J.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10818-$RP81P4Y.xls,.xls,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1082-$RYHTMMO.xls,.xls,0.15,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10821-$RP8JF54.jpg,.jpg,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10824-$RP8MRAQ.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10827-$RP8OGZ2.jpg,.jpg,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10830-$RP8VF7T.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10833-$RP95TYK.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10836-$RP9R9H0.xls,.xls,0.54,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10839-$RP9ROG1.doc,.doc,2.09,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10842-$RP9Y40Z.xls,.xls,0.43,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10844-$RP9ZAPI.xls,.xls,1.27,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10847-$RPA61IB.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1085-$RYHWQG2.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10850-$RPABC6K.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10853-$RPADSCT.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10856-$RPAFRP4.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10859-$RPAHT4C.xls,.xls,0.17,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10862-$RPANGCE.doc,.doc,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10865-$RPANP5Q.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10868-$RPAOE3T.xls,.xls,0.11,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10871-$RPAQ221.xls,.xls,0.18,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10874-$RPATLYL.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10877-$RPB11A7.xls,.xls,0.48,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1088-$RYI2NHM.jpg,.jpg,0.12,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10880-$RPB3SA8.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10883-$RPBAA1G.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10886-$RPBFZXW.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10888-$RPBQN07.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10891-$RFZQH9B.jpg,.jpg,0.37,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10894-$RFZR6VR.xls,.xls,0.84,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10896-$RFZSURI.xls,.xls,2.21,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10899-$RFZT4CB.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10902-$RFZXZTA.jpg,.jpg,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10905-$RG05MEP.xls,.xls,1.54,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10908-$RG0A22P.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1091-$RYIEVWM.jpg,.jpg,0.06,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10911-$RG0BHTG.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10914-$RG0HZLJ.xls,.xls,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10917-$RG0OTFU.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10920-$RG0V0TL.jpg,.jpg,0.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10923-$RG0ZUJI.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10926-$RG1582L.xls,.xls,0.17,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10929-$RG1AUQV.xls,.xls,0.15,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10932-$RG1FJAF.jpg,.jpg,0.7,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10935-$RG1IMPY.xls,.xls,1.19,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10938-$RG1LUZ6.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1094-$RNO2UBH.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10941-$RG1ODA7.xls,.xls,0.41,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10944-$RG1QAU4.jpg,.jpg,0.01,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10947-$RG2AG7A.xls,.xls,0.68,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10950-$RG2G0MD.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10953-$RG2H84I.xls,.xls,0.1,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10956-$RG2LD0I.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1097-$RNOFSU1.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10985-$RULA1Y0.jpg,.jpg,0.0,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10988-$RULLY3N.jpg,.jpg,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10991-$RULQS1G.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10994-$RULVN16.xls,.xls,1.03,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10997-$RUM61ED.xls,.xls,0.08,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\10999-$RUMC0SV.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\110-$R0IAKM8.jpg,.jpg,0.05,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\1100-$RNOG1XW.xls,.xls,0.4,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\11002-$RUMDSHP.xls,.xls,0.25,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\11005-$RUMG51P.xls,.xls,0.59,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\11008-$RUMGPD3.xls,.xls,0.45,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\11011-$RUMGVSR.xls,.xls,0.04,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\11014-$RUMIPUD.xls,.xls,0.02,OK,
C:\Users\User\OneDrive\Documents\Uni\Dissertation\MScProject\SSD Files\Kingston A400\Normal Deletion\Recovered Data\11017-$RUMVSM6.xls,.xls,0.19,OK,
